p_productImg,p_productName,p_price,p_description,p_categoryId
78f8e765-daa0-4e94-9263-34d71795d26a.jpg,"Барс Форте спрей для кошек от блох, клещей для кошек,флакон 100 мл.",2 200,"Действующими веществами инсектоакарицидного спрея Барс® Форте являются фипронил и дифлубензурон. Также в состав препарата входят вспомогательные вещества, в том числе касторовое масло, глицерин и др. Барс® Форте имеет выраженную активность в отношени..",3
1b238ff1-5bc9-4ebb-a54a-a1e36a910b80.jpg,"Барс Форте,капли для кошек, против блох и клещей,1 пипетка",500,"Эктопаразиты - насекомые, которые заводятся на теле у четвероногого - настоящее наказание не только для животного, но и для его хозяина. Блохи, вши, власоеды настолько быстро размножаются, что если вовремя не заметить их в шерсти, за очень маленький ..",3
e63aab89-4640-43ec-8606-25e07e9d1aba.jpg,"Барс Форте,капли инсекто-акарицидные для котят,1 пипетка",500,"Обладает выраженной инсектоакарицидной активностью в отношении личиночных и половозрелых фаз развития блох, вшей, власоедов, иксодовых и саркоптоидных клещей, а также оказывает репеллентный эффект.После накожного нанесения препарата входящие в его со..",3
f95babf7-3d3b-4017-89f0-3718a34574c5.jpg,"Биошампунь Veto Pure Shampoo от паразитов для кошек и собак, Beaphar - 250 мл",3 120,"Шампунь Био от паразитов для кошек и собак старше 3-месячного возраста, инфицированных наружными паразитами. Натуральные растительные масла в составе шампуня, распространяясь по кожно-волосяному покрову животного, оказывают репеллентное действие на э..",3
0b9ee4b6-790a-4e4a-b8e2-904b4b4ffc80.jpg,"Beaphar Bio Band Veto Shield ошейник с эфирными маслами для кошек и котят,35 см.",1 050,"Ошейник представляет собой многослойную полихлорвиниловую ленту зеленого цвета, пропитанную смесью натуральных компонентов, с фиксатором и насечками, которые способствуют моментальному расстегиванию ошейника и быстрому освобождению животного. Ошейник..",3
81e1ca58-ae86-4b3a-bf2a-a895492c69e3.jpg,"Beaphar Flea & Tick Collar for cat,ошейник от блох для кошек желтый,35 см.",1 450,Ошейник желтого цвета от блох и клещей для кошек с шестимесячного возраста. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диази..,3
df8e6095-f799-4cfb-b11a-6eeb19ca2e6a.jpg,"Beaphar Flea&Tick Collar for cat,ошейник от блох для кошек зеленый,35 см.",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет зеленый. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диази..,3
a13529d9-bb37-4e17-9adb-36d557e212da.jpg,"Beaphar Flea&Tick Collar for cat,ошейник от блох для кошек фиолетовый,35 см.",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет фиолетовый. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Ди..,3
b94260e0-e1a7-4a46-8136-66b91ab2f668.jpg,"Beaphar Flea&Tick Collar for cat,ошейник от блох для кошек,оранжевый,35 см.",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет оранжевый. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диа..,3
0091c5cd-589e-4aa9-9081-71891a0bddb3.jpg,"Beaphar Flea&Tick Collar S.O.S.,ошейник от блох и клещей для котят,35 см.",1 450,"Ошейник S.O.S. от блох и клещей для котят с 6-месячного возраста. Цвет белый. Уничтожает паразитов и защищает от повторного заражения блохами в течение 8 месяцев и клещами в течение 4 месяцев. Действующее вещество ошейников S.O.S. — тетрахлорвинфос, ..",3
7c55ed50-6cfd-4a9b-9e38-964ce33b4bff.jpg,"Beaphar Flea&Tick Collar S.O.S.,ошейник от блох и клещей для кошек,35 см.",1 450,Ошейник S.O.S. от блох и клещей для кошек с 6-месячного возраста. Цвет белый. Уничтожает паразитов и защищает от повторного заражения блохами в течение 8 месяцев и клещами в течение 4 месяцев. Средство 2-й ступени комплексной программы Beaphar по защ..,3
d1fad27a-874d-4e05-9c5a-6e4d75a865d4.jpg,"Beaphar Flea&Tick Collar Беафар ошейник инсектоакарицидный для кошек,35 см,синий",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет черный. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диазин..,3
fa05caf4-519f-41bd-90e4-049bb0fa483d.jpg,"Beaphar Immo Shield Line-on,капли от паразитов для кошек,1 пипетка.",1 080,"Капли IMMO Shield (Vermicon) Line-on для кошек старше 12-недельного возраста для борьбы с паразитами.Представляют собой прозрачную маслянистую жидкость со слабым специфическим запахом. Диметикон в составе капель образует пленку, которая действует по ..",3
b4681547-05f4-4b9a-952d-0f69ccef1a02.jpg,"Beaphar Immo Shield Spray,спрей от паразитов для кошек, собак, грызунов и кроликов,250 мл.",4 950,"Спрей IMMO Shield Spray от паразитов для кошек, собак, грызунов и кроликов, а также для обработки мест обитания животных. Диметикон (силиконовое масло) в составе спрея образует пленку, которая действует по принципу липкой ловушки, удерживая блох, кле..",3
2cddcdf9-444e-4749-a47e-e98e26593c3f.jpg,"Beaphar Nature Lotion от блох, комаров и клещей для собак и кошек, щенков,250 мл.",4 350,"Натуральный спрей от блох, комаров и клещей для собак и кошек, щенков и котятНекоторые растения обладают свойствами, отпугивающими паразитов. Используя эти свойства растений компанией Beaphar был создан препарат в форме спрея на основе исключительно ..",3
d02fb60e-ab3d-420f-ae65-d4b85dff6d85.jpg,"Beaphar Protecto Plus,антипаразитный спрей для собак и кошек,150 мл.",3 570,"Спрей Protecto Plus от паразитов, 150млСпрей для уничтожения насекомых (блох, клещей, вшей, муравьев, тараканов и др.) в местах пребывания животных. Уничтожает насекомых в любой форме развития и защищает от повторного заражения в течении 6 месяцев. С..",3
