p_productImg,p_productName,p_price,p_description,p_categoryId
755339c9-edaa-4987-b099-dbb98bd81a39.jpg,"ЕвроПродукт УЮТ,дразнилка рыбка тканевая на пружинке,9*6,5 см.",750,"Игрушка для кошек Уют дразнилка Рыбка тканевая на пружинке, размер 9*6,5 см.Игрушка для кошки. Дразнилка-рыбка с перьями на резинке с кольцом.Размер: 9*6,5 см.Материал: текстиль, перья.Отзывы об игрушки для кошек Уют, вы можете оставить на нашем сайт..",2
135d857d-8524-4cde-bc16-fa8d3a738042.jpg,"ЕвроПродукт УЮТ,дразнилка рыбка тканевая с перьями,40 см.",700,The description is not specified,2
50be8fb2-cf1d-425c-9f62-5016cdb410a5.jpg,"ЕвроПродукт УЮТ,игрушка для кошек,две мыши на дисплее,8 см.",600,"Игрушка для кошки Уют набор две мыши на дисплее, размер 8 см.Это веселые и интересные игрушки для кошки. Они помогают оставаться вашей кошке в хорошей физической форме. Приносят радость не только самим кошкам, но и их хозяевам. Игрушки подойдут и мал..",2
e0ed796e-164b-489f-b17b-ac8240ddb71b.jpg,"ЕвроПродукт УЮТ,игрушка для кошки, мышь+мяч веревочный на дисплее",600,The description is not specified,2
fa299a47-0153-4efe-969a-1aed191d4701.jpg,"ЕвроПродукт УЮТ,игрушка-погремушка мышь+мячь полосатая,4 см.",250,"Игрушка для кошки Уют мышь-мяч полосатый, материал нейлон.Игрушка представлена в четырех цветах. Не содержит вредных компонентов.Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!Отзывы об игрушках Уют, вы можете оставить у н..",2
03b8db87-0ef1-4b5f-837d-d7358a1dc1d7.jpg,"ЕвроПродукт УЮТ,мышь виниловая,цвета в ассортименте,9*3,5 см.",300,"Уют мышь 9*3,5 см., винилАртикул: ИШ43Бренд: УЮТВес: 0,014..",2
23a7f31f-4de0-4421-9795-a7618b2abe43.jpg,"ЕвроПродукт УЮТ,мышь флок с мятой,цвета в ассортименте,6 см.",270,"Игрушка для кошки Уют мышь-флок с мятой, размер 6 см.Игрушка представлена в четырех цветах. Не содержит вредных компонентов.Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!Отзывы об игрушках Уют, вы можете оставить у нас на..",2
ca4e774c-5462-4748-9ee5-92bda5ab6bec.jpg,"ЕвроПродукт УЮТ,мышь-погремушка,натуральный мех,5 см.",250,"Игрушка для кошки Уют мышь-погремушка, материал кроличий мех, 5 см.Игрушка представлена в разных цветах. Не содержит вредных компонентов. Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!Материал: кроличий мех.Диаметр: 5 см...",2
ca7beedf-894a-46f3-a1dd-b695dd3bb79b.jpg,"ЕвроПродукт УЮТ,мышь-погремушка,сизаль,белая с перьями,6,25 см.",300,"Игрушка для кошки Уют мышь-погремушка белая  с перьями, материал сизаль, 6,25 см.Игрушка представлена в четырех цветах. Не содержит вредных компонентов.Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!..",2
9c9775e6-6eb5-4636-8c8b-51146e61ad8a.jpg,"ЕвроПродукт УЮТ,мышь-погремушка,цветная с перьями,нейлоновое",330,"Игрушка для кошки Уют мышь-погремушка с перьями, материал нейлон, 6,25 см.Игрушка представлена в четырех цветах. Не содержит вредных компонентов.Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!Отзывы об игрушках Уют, вы мож..",2
cd5ecbf9-1c51-44cc-a8c9-86b08a390a6d.jpg,"ЕвроПродукт УЮТ,мяч-погремушка ""ромбики"" прозрачный,4 см.",200,"Мяч-погремушка для кошек ""ромбики"" 4см (18 ведер в коробке)Игрушка изготовлена из нетоксичного пластика, который не повреждает зубов животного.Диаметр: 4смЦена указана за 1 игрушку.Отзывы об игрушках для кошек, вы можете оставить у нас на сайтеАртику..",2
220de329-7454-454b-9b8a-171a9614016f.jpg,"ЕвроПродукт УЮТ,мяч-погремушка решетчатая с шипами,4 см.",300,"Мяч-погремушка для кошек ""решетчатый с шипами"" 4см (27 ведер в коробке)Игрушка изготовлена из нетоксичного пластика, который не повреждает зубов животного.Диаметр: 4смЦена указана за 1 игрушку.Отзывы об игрушках для кошек, вы можете оставить у нас на..",2
f85ea29f-913d-4921-b599-c7eacabc493b.jpg,"ЕвроПродукт УЮТ,эко мышь из кукурузного стебля,7*4 см.",610,"Игрушка для кошек из кукурузного стебля ""Эко Мышь"", 7*4 см- Натуральный материал- В листьях кукурузы обнаружены сложные эфиры фенолкарбоновых кислот – феруловой, кофейной и др., - флавоноиды, лютеолин, трицин, кверцетин, витексин, гемоориентин, рутин..",2
b7e4a3e1-d969-4acf-ae71-d07aefe29cdb.jpg,"ЕвроПродукт №1 Лабиринт с дразнилкой,игрушка для кошек 30х25 см.",9 600,The description is not specified,2
d0026e17-ff46-40db-9acf-ec4874cad1ab.jpg,"ЕвроПродукт №1,дразнилка мышь с веревочкой на палочке,40 см.",1 210,The description is not specified,2
beaa0212-9aca-4d9d-9823-1ea86fe11ad9.jpg,"ЕвроПродукт №1,дразнилка мышь с мятой розовая,из меха,удочка,50 см.",1 200,"Играя с этой забавной дразнилкой, маленькие котята развиваются физически, а взрослые кошки и коты поддерживают свой мышечный тонус...",2
debd4b52-4aae-4eda-b23f-5ac99688e543.jpg,"ЕвроПродукт №1,дразнилка мышь с мятой,голубая,из меха,удочка,50 см.",1 200,"Играя с этой забавной дразнилкой, маленькие котята развиваются физически, а взрослые кошки и коты поддерживают свой мышечный тонус...",2
62ee0847-722c-49d1-a24e-f5d5297920ae.jpg,"ЕвроПродукт №1,дразнилка паук норковый мех,удочка,50 см.",1 400,The description is not specified,2
708f1ca2-fa2a-4bf5-8737-c9e85e560570.jpg,"ЕвроПродукт №1,дразнилка полосатая мышь с голубым хвостом из перьев,на палочке,46 см.",1 500,The description is not specified,2
39da7a59-b98a-4009-8dc8-7bf755d1000b.jpg,"ЕвроПродукт №1,дразнилка птичка желтая с перьями,на палочке,40 см.",1 200,The description is not specified,2
